access,authority,category,category_local,error,full_info,headers,project,publication_date,publication_datetime,publication_lastmodified,publication_time,source,source_file_url,source_filename,source_page_url,source_scraper,title,year
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Avis étudié à la demande du préfet de Gironde
Avis du 16 mai 2023 / PP-2023-13941
    
        2023ANA38
            
                pdf - 1 Mo","{'Content-Length': '1096299', 'Date': 'Tue, 16 Jul 2024 14:19:23 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 17 May 2023 09:21:31 GMT', 'Etag': '""64649c9b-10ba6b""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}",Mise en compatibilité par déclaration d'utilité publique (DUP) du plan local d'urbanisme intercommunal (PLUi) de Bordeaux Métropole (33),2023-05-17,2023-05-17 09:21:31 UTC,"Wed, 17 May 2023 09:21:31 GMT",09:21:31 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp_2023_13941_mecdup_plu_bordeaux_metropole_33_vmee_rv.pdf,pp_2023_13941_mecdup_plu_bordeaux_metropole_33_vmee_rv.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA38,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Avis étudié à la demande de la commune de Saint-Pierre-d’Oléron (Charente maritime)
Avis du 17 mai 2023 / PP-2023-13805
    
        2023ANA36
            
                pdf - 970.8 ko","{'Content-Length': '994126', 'Date': 'Tue, 16 Jul 2024 14:19:25 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 17 May 2023 15:20:07 GMT', 'Etag': '""6464f0a7-f2b4e""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}",Mise en compatibilité par déclaration de projet du Plan local d'urbanisme (PLU) de Saint-Pierre-d'Oléron (17),2023-05-17,2023-05-17 15:20:07 UTC,"Wed, 17 May 2023 15:20:07 GMT",15:20:07 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2023-13805_mecdp_plu_saint-pierre-d_oleron_avisae_rv.pdf,pp-2023-13805_mecdp_plu_saint-pierre-d_oleron_avisae_rv.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA36,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la communauté de communes des Rives de la Laurence (Gironde)
Avis du 19 mai 2023 / PP-2023-13833
    
        2023ANA37
            
                pdf - 1.2 Mo","{'Content-Length': '1213141', 'Date': 'Tue, 16 Jul 2024 14:19:27 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Mon, 22 May 2023 08:46:26 GMT', 'Etag': '""646b2be2-1282d5""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}",Projet de plan climat air énergie territorial (PCAET) de la communauté de communes Rives de la Laurence (33),2023-05-22,2023-05-22 08:46:26 UTC,"Mon, 22 May 2023 08:46:26 GMT",08:46:26 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp_2023_13833_e_pcaet_rives_de_la_laurence_33_mrae-signe.pdf,pp_2023_13833_e_pcaet_rives_de_la_laurence_33_mrae-signe.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA37,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Avis étudié à la demande de la communauté de communes des Landes d’Armagnac (Landes)
Avis 31 mai 2023 / PP-2023-13911
    
        2023ANA39
            
                pdf - 970.1 ko","{'Content-Length': '993361', 'Date': 'Tue, 16 Jul 2024 14:19:29 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Fri, 02 Jun 2023 12:22:38 GMT', 'Etag': '""6479df0e-f2851""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Mise en compatibilité par déclaration de projet des plans locaux d'urbanisme (PLU) des communes d'Arue et de Roquefort-Sarbazan (40) pour permettre l'implantation d'un projet de parc photovoltaïque au sol,2023-06-02,2023-06-02 12:22:38 UTC,"Fri, 02 Jun 2023 12:22:38 GMT",12:22:38 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2023-013911_mecdp1_et2_plu_arue_roquefort-sabazan_40_collegiale-1_rv.pdf,pp-2023-013911_mecdp1_et2_plu_arue_roquefort-sabazan_40_collegiale-1_rv.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA39,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la communauté d’agglomération de Saintes (Charente-Maritime)
Avis du 1er juin 2023 / PP-2023-13913
    
        2023ANA40
            
                pdf - 715.2 ko","{'Content-Length': '732380', 'Date': 'Tue, 16 Jul 2024 14:19:31 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Tue, 06 Jun 2023 10:47:29 GMT', 'Etag': '""647f0ec1-b2cdc""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}",Mise en compatibilité du plan local d'urbanisme (PLU) de la commune de Saint-Sauvant (17),2023-06-06,2023-06-06 10:47:29 UTC,"Tue, 06 Jun 2023 10:47:29 GMT",10:47:29 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2023-013913_mecdp_plu_saint-sauvant_avisae_vmee_signe.pdf,pp-2023-013913_mecdp_plu_saint-sauvant_avisae_vmee_signe.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA40,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la communauté de communes de Ventadour Égletons Monédières (Corrèze)
Avis du 9 juin 2023 / PP-2023-13938
    
        2023ANA43
            
                pdf - 434 ko","{'Content-Length': '444439', 'Date': 'Tue, 16 Jul 2024 14:19:33 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Tue, 13 Jun 2023 08:43:44 GMT', 'Etag': '""64882c40-6c817""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Modification n°1 du plan local d'urbanisme intercommunal (PLUi) de Ventadour Égletons Monédières (19),2023-06-13,2023-06-13 08:43:44 UTC,"Tue, 13 Jun 2023 08:43:44 GMT",08:43:44 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2023-13938-m1-plui-ventadouregletonsmonedieres_19__vmee_signe-1.pdf,pp-2023-13938-m1-plui-ventadouregletonsmonedieres_19__vmee_signe-1.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA43,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la communauté de communes de Ventadour Égletons Monédières (Corrèze)
Avis du 12 juin 2023 / PP-2023-13936
    
        2023ANA47
            
                pdf - 418.5 ko","{'Content-Length': '428515', 'Date': 'Tue, 16 Jul 2024 14:19:35 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Tue, 13 Jun 2023 08:46:17 GMT', 'Etag': '""64882cd9-689e3""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Révision allégée n°1 du plan local d'urbanisme intercommunal (PLUi) de Ventadour Égletons Monédières (19),2023-06-13,2023-06-13 08:46:17 UTC,"Tue, 13 Jun 2023 08:46:17 GMT",08:46:17 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2023-13936-ra1-plui-ventadouregletonsmonedieres_19_-vmee_signe.pdf,pp-2023-13936-ra1-plui-ventadouregletonsmonedieres_19_-vmee_signe.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA47,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la commune de Moulis-en-Médoc (Gironde)
Avis du 13 juin 2023 / PP-2023-13942
    
        2023ANA46
            
                pdf - 420.6 ko","{'Content-Length': '430653', 'Date': 'Tue, 16 Jul 2024 14:19:37 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 14 Jun 2023 09:15:59 GMT', 'Etag': '""6489854f-6923d""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}",Projet d'élaboration du Plan Local d'Urbanisme (PLU) de la commune de Moulis-en-Médoc (33),2023-06-14,2023-06-14 09:15:59 UTC,"Wed, 14 Jun 2023 09:15:59 GMT",09:15:59 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2023-13942_e_plu_moulis_en_medoc_33_mrae_signe-1.pdf,pp-2023-13942_e_plu_moulis_en_medoc_33_mrae_signe-1.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA46,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Avis étudié à la demande de la communauté d’agglomération du Grand Guéret (Creuse)
Avis du 13 juin 2023 / PP-2023-13925
    
        2023ANA48
            
                pdf - 1.5 Mo","{'Content-Length': '1601418', 'Date': 'Tue, 16 Jul 2024 14:19:39 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Tue, 13 Jun 2023 08:49:45 GMT', 'Etag': '""64882da9-186f8a""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Mise en compatibilité par déclaration de projet du plan local d'urbanisme (PLU) de la commune de Guéret (23),2023-06-13,2023-06-13 08:49:45 UTC,"Tue, 13 Jun 2023 08:49:45 GMT",08:49:45 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2023-13925_mecdp1_plu_gueret_23_vmee_rv.pdf,pp-2023-13925_mecdp1_plu_gueret_23_vmee_rv.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA48,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Avis étudié à la demande de la communauté d’agglomération du Grand Guéret (Creuse)
Avis du 13 juin 2023 / PP-2023-13923
    
        2023ANA49
            
                pdf - 152.2 ko","{'Content-Length': '155899', 'Date': 'Tue, 16 Jul 2024 14:19:41 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 14 Jun 2023 09:29:01 GMT', 'Etag': '""6489885d-260fb""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°1 du Plan Local d'Urbanisme (PLU) de Guéret (23),2023-06-14,2023-06-14 09:29:01 UTC,"Wed, 14 Jun 2023 09:29:01 GMT",09:29:01 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2023-013923_m1_plu_gueret_23_vmee_signe.pdf,pp-2023-013923_m1_plu_gueret_23_vmee_signe.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA49,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la communauté de communes de Ventadour Égletons Monédières (Corrèze)
Avis du 13 juin 2023 / PP-2023-13937
    
        2023ANA50
            
                pdf - 475.8 ko","{'Content-Length': '487260', 'Date': 'Tue, 16 Jul 2024 14:19:43 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 15 Jun 2023 10:06:08 GMT', 'Etag': '""648ae290-76f5c""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}",Révision allégée n°5 du plan local d'urbanisme intercommunal (PLUi) de Ventadour Égletons Monédières (19),2023-06-15,2023-06-15 10:06:08 UTC,"Thu, 15 Jun 2023 10:06:08 GMT",10:06:08 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2023-13937-ra5-plui-ventadouregletonsmonedieres_19__vmee_signe.pdf,pp-2023-13937-ra5-plui-ventadouregletonsmonedieres_19__vmee_signe.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA50,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la communauté de communes du Pays Grenadois (Landes)
Avis du 14 juin 2023 / PP-2023-13946
    
        2023ANA41
            
                pdf - 3.3 Mo","{'Content-Length': '3411518', 'Date': 'Tue, 16 Jul 2024 14:19:45 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 15 Jun 2023 10:10:23 GMT', 'Etag': '""648ae38f-340e3e""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}",Mise en compatibilité par déclaration de projet du Plan Local d'Urbanisme intercommunal (PLUi) de la communauté de communes du Pays-Grenadois (40) pour permettre la construction d'installations agrivoltaïques,2023-06-15,2023-06-15 10:10:23 UTC,"Thu, 15 Jun 2023 10:10:23 GMT",10:10:23 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2023-013946_mecdp_plui_pays_grenadois_40_vdef1-1.pdf,pp-2023-013946_mecdp_plui_pays_grenadois_40_vdef1-1.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA41,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la communauté d’agglomération de Saintes (Charente-Maritime)
Avis du 14 juin 2023 / PP-2023-13945
    
        2023ANA44
            
                pdf - 1.4 Mo","{'Content-Length': '1476122', 'Date': 'Tue, 16 Jul 2024 14:19:47 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 15 Jun 2023 10:13:31 GMT', 'Etag': '""648ae44b-16861a""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Révision du plan local d'urbanisme (PLU) de la commune de Les Gonds (17),2023-06-15,2023-06-15 10:13:31 UTC,"Thu, 15 Jun 2023 10:13:31 GMT",10:13:31 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp_2023_13945_r_plu_les_gonds_17_vmeeab_en_retour-2.pdf,pp_2023_13945_r_plu_les_gonds_17_vmeeab_en_retour-2.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA44,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la la communauté de communes Aunis Sud (Charente-Maritime)
Avis du 14 juin 2023 / PP-2023-13961
    
        2023ANA45
            
                pdf - 417.4 ko","{'Content-Length': '427387', 'Date': 'Tue, 16 Jul 2024 14:19:49 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 15 Jun 2023 10:16:23 GMT', 'Etag': '""648ae4f7-6857b""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Projet de modification n°1 du Plan local d'urbanisme intercommunal valant Programme local de l'habitat (PLUi-H) de la communauté de communes Aunis Sud (17),2023-06-15,2023-06-15 10:16:23 UTC,"Thu, 15 Jun 2023 10:16:23 GMT",10:16:23 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2023-13961_m1_plui-h_aunis_sud_17_mrae_signe.pdf,pp-2023-13961_m1_plui-h_aunis_sud_17_mrae_signe.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA45,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la communauté de communes de la Vallée-de-l’Homme (Dordogne) 
Avis du 15 juin 2023 / PP-2023-13939
    
        2023ANA42
            
                pdf - 547 ko","{'Content-Length': '560166', 'Date': 'Tue, 16 Jul 2024 14:19:51 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Thu, 15 Jun 2023 10:20:42 GMT', 'Etag': '""648ae5fa-88c26""', 'Set-Cookie': 'SRV=c2e9e51f-5f85-4134-9d4a-50add9bc7b79; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°1 du Plan Local d'Urbanisme intercommunal (PLUi) de la Vallée-de-l'Homme (24),2023-06-15,2023-06-15 10:20:42 UTC,"Thu, 15 Jun 2023 10:20:42 GMT",10:20:42 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp_2023_13939_ms1_plui_vallee-de-l_homme_24_signe-1.pdf,pp_2023_13939_ms1_plui_vallee-de-l_homme_24_signe-1.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA42,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la communauté de communes Aunis-Sud (Charente-maritime) 
Avis du 19 juin 2023 / PP-2023-13960
    
        2023ANA51
            
                pdf - 384.3 ko","{'Content-Length': '393475', 'Date': 'Tue, 16 Jul 2024 14:19:53 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Tue, 20 Jun 2023 09:18:46 GMT', 'Etag': '""64916ef6-60103""', 'Set-Cookie': 'SRV=ede1c6b9-b509-43e3-a454-23f32633704a; path=/', 'Cache-Control': 'private'}",Modification simplifiée n°2 du Plan Local d'Urbanisme intercommunal (PLUi) de la communauté de communes Aunis-Sud (17),2023-06-20,2023-06-20 09:18:46 UTC,"Tue, 20 Jun 2023 09:18:46 GMT",09:18:46 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2023-013960_ms2_plui-h_aunis_sud_17_signe.pdf,pp-2023-013960_ms2_plui-h_aunis_sud_17_signe.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA51,2023
private,MRAe Nouvelle-Aquitaine,Avis,Avis rendus sur plans et programmes,False,"Dossier étudié à la demande de la communauté de communes Val de Charente 
Avis du 20 juin 2023 / PP-2023-13958
    
        2023ANA55
            
                pdf - 549 ko","{'Content-Length': '562184', 'Date': 'Tue, 16 Jul 2024 14:19:54 GMT', 'Server': 'nginx/1.18.0', 'Strict-Transport-Security': 'max-age=31536000', 'Content-Type': 'application/pdf', 'Last-Modified': 'Wed, 21 Jun 2023 07:16:11 GMT', 'Etag': '""6492a3bb-89408""', 'Set-Cookie': 'SRV=107d2de4-8f9c-4f5d-af5e-c7ee7f1ac05c; path=/', 'Cache-Control': 'private'}",Élaboration du Plan Climat Air Énergie Territorial (PCAET) de la communauté de communes Val de Charente (16),2023-06-21,2023-06-21 07:16:11 UTC,"Wed, 21 Jun 2023 07:16:11 GMT",07:16:11 UTC,www.mrae.developpement-durable.gouv.fr,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/pp-2023-013958_pcaet_val_de_charente_16vmeeab.pdf,pp-2023-013958_pcaet_val_de_charente_16vmeeab.pdf,https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-plans-et-programmes-de-la-mrae-a1177.html?lang=fr,MRAe Scraper,Avis 2023ANA55,2023
